"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0277",502,37,0,3,0,1,2,1,2,2,2,0,9995,6,1,8,0.155464345398784,2013
"MLI0278",502,25,0,2,0,0,3,4,0,3,3,3,504,7,2,8,0.155464345398784,2013
"MLI0279",502,35,0,2,0,0,4,1,0,3,3,3,501,0,1,8,0.155464345398784,2013
"MLI0280",502,31,0,0,1,3,2,5,3,3,3,3,503,3,2,8,0.155464345398784,2013
"MLI0281",502,25,0,0,0,0,2,3,1,3,3,3,501,5,1,8,0.155464345398784,2013
"MLI0282",502,55,0,0,0,0,0,2,2,1,1,1,501,3,2,8,0.155464345398784,2013
"MLI0283",502,51,0,0,0,3,0,1,3,2,0,3,514,8,1,8,0.155464345398784,2013
"MLI0284",502,32,0,0,0,0,1,3,1,3,3,3,501,8,2,8,0.155464345398784,2013
"MLI0285",502,30,2,4,0,2,3,2,2,1,1,2,504,8,1,8,0.155464345398784,2013
"MLI0286",502,42,0,0,0,0,2,4,3,2,2,0,514,3,2,8,0.155464345398784,2013
"MLI0287",502,36,0,3,1,0,3,4,2,2,2,2,501,5,1,8,0.155464345398784,2013
"MLI0288",502,40,0,3,0,1,2,2,0,2,2,3,510,6,2,8,0.155464345398784,2013
"MLI0289",502,66,3,3,3,3,3,4,3,2,2,2,501,2,1,8,0.155464345398784,2013
"MLI0290",502,30,2,4,0,2,0,4,2,1,1,2,501,1,2,8,0.155464345398784,2013
"MLI0291",502,33,0,0,0,1,4,1,0,1,1,1,517,0,1,8,0.155464345398784,2013
"MLI0292",502,20,0,4,0,4,4,5,9,9,9,9,512,2,2,8,0.155464345398784,2013
"MLI0293",502,22,0,0,0,0,0,1,2,1,1,1,513,7,1,8,0.155464345398784,2013
"MLI0294",502,36,0,0,0,0,0,1,0,3,3,3,513,6,2,8,0.155464345398784,2013
"MLI0295",502,25,0,3,0,0,3,1,1,2,2,2,501,7,1,8,0.155464345398784,2013
"MLI0296",502,64,0,0,0,0,4,5,3,3,3,3,501,6,2,8,0.155464345398784,2013
"MLI0297",502,37,3,0,2,0,3,4,3,2,1,2,514,2,1,8,0.155464345398784,2013
"MLI0298",502,50,0,0,0,0,2,4,3,1,1,2,511,3,2,8,0.155464345398784,2013
"MLI0299",502,25,0,0,0,0,3,1,3,9,2,1,501,5,1,8,0.155464345398784,2013
"MLI0300",502,31,0,0,0,0,2,1,1,3,3,1,518,6,2,8,0.155464345398784,2013
"MLI0301",502,28,0,0,0,0,2,2,0,3,3,3,501,8,1,8,0.155464345398784,2013
"MLI0302",502,59,0,0,0,0,3,5,3,0,0,0,501,6,2,8,0.155464345398784,2013
"MLI0303",502,24,0,0,0,0,3,1,3,0,0,0,501,6,1,8,0.155464345398784,2013
"MLI0304",502,30,0,0,0,2,4,1,3,3,3,3,501,2,2,8,0.155464345398784,2013
"MLI0305",502,40,3,2,0,0,3,4,3,1,1,1,501,0,2,8,0.155464345398784,2013
"MLI0306",502,29,3,3,3,0,3,2,0,2,1,2,517,3,1,8,0.155464345398784,2013
"MLI0307",502,63,4,2,4,0,4,5,3,2,2,3,501,0,1,8,0.155464345398784,2013
"MLI0308",502,40,2,4,3,0,4,4,0,3,3,3,501,0,2,8,0.155464345398784,2013
"MLI0309",502,60,3,0,3,3,4,9,9,9,3,9,501,0,1,8,0.155464345398784,2013
"MLI0310",502,30,3,3,0,0,4,5,3,0,0,0,501,0,2,8,0.155464345398784,2013
"MLI0311",502,63,3,0,0,0,4,5,3,2,2,2,501,0,1,8,0.155464345398784,2013
"MLI0312",502,35,0,0,0,0,4,5,3,9,9,1,501,0,2,8,0.155464345398784,2013
"MLI0313",502,24,2,0,2,0,3,1,3,3,3,3,501,7,1,8,0.155464345398784,2013
"MLI0314",502,40,2,3,3,0,3,1,3,2,2,2,501,1,1,8,0.155464345398784,2013
"MLI0315",502,30,0,0,2,0,3,2,3,3,3,3,501,2,2,8,0.155464345398784,2013
"MLI0316",502,80,4,4,4,2,4,5,3,1,1,1,501,0,1,8,0.155464345398784,2013
"MLI0317",502,48,0,2,4,0,4,2,2,2,0,2,501,1,2,8,0.155464345398784,2013
"MLI0318",502,26,4,2,3,0,4,1,3,1,1,3,501,0,2,8,0.155464345398784,2013
"MLI0319",502,41,0,0,2,0,2,1,3,1,1,2,501,1,1,8,0.155464345398784,2013
"MLI0320",502,58,0,0,0,0,3,2,3,0,1,0,502,0,2,8,0.155464345398784,2013
"MLI0321",502,39,0,0,0,2,3,1,0,2,1,2,501,1,1,8,0.155464345398784,2013
"MLI0322",502,35,3,0,3,0,3,4,0,0,1,2,501,0,2,8,0.155464345398784,2013
"MLI0323",502,18,0,0,0,0,0,1,3,0,0,1,501,0,1,8,0.155464345398784,2013
"MLI0324",502,40,3,3,3,0,4,1,1,0,0,1,501,0,2,8,0.155464345398784,2013
"MLI0325",502,25,3,3,3,0,3,2,3,3,0,0,501,0,2,8,0.155464345398784,2013
"MLI0326",502,67,3,0,0,0,4,2,3,0,0,2,501,0,1,8,0.155464345398784,2013
"MLI0327",502,37,2,0,2,0,3,5,3,3,3,3,501,2,1,8,0.155464345398784,2013
"MLI0328",502,36,2,0,2,0,3,4,3,3,3,3,501,2,2,8,0.155464345398784,2013
"MLI0329",502,32,3,0,2,2,3,4,3,1,1,1,511,2,2,8,0.155464345398784,2013
"MLI0330",502,54,0,0,0,0,3,4,3,1,1,0,501,1,1,8,0.155464345398784,2013
"MLI0331",502,20,3,0,0,0,0,1,3,0,0,0,511,0,2,8,0.155464345398784,2013
"MLI0332",502,20,0,0,1,0,0,4,3,1,1,1,511,3,1,8,0.155464345398784,2013
"MLI0333",502,48,0,0,0,0,3,3,3,9,9,9,517,0,2,8,0.155464345398784,2013
"MLI0334",502,70,0,0,0,0,3,2,3,9,9,9,511,1,1,8,0.155464345398784,2013
"MLI0335",502,22,2,0,0,0,3,1,3,3,3,3,501,2,2,8,0.155464345398784,2013
"MLI0336",502,54,0,3,2,0,2,5,3,3,2,3,501,0,1,8,0.155464345398784,2013
"MLI0337",502,26,0,0,0,0,3,5,1,2,2,2,511,7,1,8,0.155464345398784,2013
"MLI0338",502,25,0,0,0,0,3,4,0,1,1,2,514,0,2,8,0.155464345398784,2013
"MLI0339",502,44,3,0,0,0,3,2,3,1,1,1,511,1,1,8,0.155464345398784,2013
"MLI0340",502,35,3,0,3,0,3,4,3,2,2,2,501,0,2,8,0.155464345398784,2013
"MLI0341",502,39,0,0,0,4,0,1,1,1,9,1,511,3,2,8,0.155464345398784,2013
"MLI0342",502,75,3,0,3,0,3,9,3,3,3,3,511,1,1,8,0.155464345398784,2013
"MLI0343",502,29,2,0,2,0,4,1,3,3,3,3,501,0,2,8,0.155464345398784,2013
"MLI0344",502,58,2,0,3,0,4,4,3,3,3,3,511,0,1,8,0.155464345398784,2013
"MLI0345",502,53,2,3,2,2,3,4,3,1,1,1,501,1,1,8,0.155464345398784,2013
"MLI0346",502,45,3,3,3,3,3,2,3,1,1,0,501,0,2,8,0.155464345398784,2013
"MLI0347",502,57,3,0,0,2,2,1,3,0,0,0,501,0,1,8,0.155464345398784,2013
"MLI0348",502,50,4,0,0,0,4,5,3,1,1,1,501,0,2,8,0.155464345398784,2013
"MLI0349",502,53,3,2,0,2,3,5,3,3,1,0,501,0,1,8,0.155464345398784,2013
"MLI0350",502,52,3,3,0,3,2,5,3,0,0,0,501,0,2,8,0.155464345398784,2013
"MLI0351",502,55,2,0,0,0,4,5,3,2,2,2,501,1,1,8,0.155464345398784,2013
"MLI0352",502,67,0,0,0,0,4,5,3,2,2,2,501,0,2,8,0.155464345398784,2013
"MLI0353",502,38,3,0,0,0,3,4,3,0,0,0,501,0,1,8,0.155464345398784,2013
"MLI0354",502,30,2,0,0,0,2,2,0,2,2,2,501,0,2,8,0.155464345398784,2013
"MLI0355",502,29,4,4,4,4,4,1,3,1,1,1,501,0,1,8,0.155464345398784,2013
"MLI0356",502,28,4,4,4,3,4,1,3,0,0,0,501,0,2,8,0.155464345398784,2013
"MLI0357",502,59,3,3,0,0,3,5,3,3,3,3,501,2,1,8,0.155464345398784,2013
"MLI0358",502,47,3,3,0,0,3,5,3,0,0,0,501,0,2,8,0.155464345398784,2013
"MLI0359",502,42,2,2,0,0,3,5,3,3,3,3,501,0,1,8,0.155464345398784,2013
"MLI0360",502,31,2,0,0,0,3,5,1,3,3,3,501,2,2,8,0.155464345398784,2013
"MLI0361",502,23,3,2,0,2,4,2,2,2,1,2,514,1,1,8,0.155464345398784,2013
"MLI0362",502,20,0,0,0,0,0,4,3,2,2,2,517,2,2,8,0.155464345398784,2013
"MLI0363",502,39,4,0,2,2,4,5,1,3,3,3,501,6,1,8,0.155464345398784,2013
"MLI0364",502,35,0,0,0,0,0,1,3,1,1,0,517,0,2,8,0.155464345398784,2013
"MLI0365",502,25,0,0,1,0,3,2,0,2,2,3,501,6,1,8,0.155464345398784,2013
"MLI0366",502,23,2,0,0,2,3,4,0,3,3,0,518,4,2,8,0.155464345398784,2013
"MLI0367",502,74,0,0,0,0,0,1,0,3,3,3,501,2,1,8,0.155464345398784,2013
"MLI0368",502,36,0,0,0,0,2,1,0,3,3,3,501,1,2,8,0.155464345398784,2013
"MLI0369",502,65,0,0,3,0,3,2,3,2,2,1,509,0,1,8,0.155464345398784,2013
"MLI0370",502,35,0,0,0,0,0,4,3,2,1,1,517,1,2,8,0.155464345398784,2013
"MLI0371",502,59,0,0,3,0,4,1,3,9,1,1,517,0,1,8,0.155464345398784,2013
"MLI0372",502,60,2,0,0,0,4,1,1,2,3,1,514,0,2,8,0.155464345398784,2013
"MLI0373",502,79,3,0,0,0,4,4,3,3,3,3,517,1,1,8,0.155464345398784,2013
"MLI0374",502,19,3,0,3,0,4,5,1,1,1,1,512,0,2,8,0.155464345398784,2013
"MLI0375",502,63,0,0,0,0,3,5,3,2,2,2,505,1,1,8,0.155464345398784,2013
"MLI0376",502,22,1,0,0,0,4,9,1,3,2,3,514,0,2,8,0.155464345398784,2013
"MLI0377",502,50,3,0,2,0,4,2,3,1,1,1,501,0,1,8,0.155464345398784,2013
"MLI0378",502,40,3,2,2,0,4,3,3,1,0,0,501,0,2,8,0.155464345398784,2013
"MLI0379",502,52,2,0,0,2,4,9,3,9,9,9,501,0,1,8,0.155464345398784,2013
"MLI0380",502,38,2,0,2,2,4,5,3,1,1,1,501,0,2,8,0.155464345398784,2013
"MLI0381",502,20,3,0,0,0,4,2,3,3,1,1,501,2,2,8,0.155464345398784,2013
"MLI0382",502,46,3,3,0,0,3,2,3,1,1,2,501,0,1,8,0.155464345398784,2013
"MLI0383",502,54,0,0,0,0,3,9,3,3,3,3,501,0,1,8,0.155464345398784,2013
"MLI0384",502,40,0,0,0,0,0,9,3,2,2,3,501,1,2,8,0.155464345398784,2013
"MLI0385",502,50,0,3,0,0,2,4,3,2,1,2,517,1,1,8,0.155464345398784,2013
"MLI0386",502,18,0,0,0,0,0,4,3,2,1,0,517,1,2,8,0.155464345398784,2013
"MLI0387",502,77,4,4,0,4,4,5,3,3,2,1,517,0,1,8,0.155464345398784,2013
"MLI0388",502,40,4,4,0,0,0,5,9,9,9,9,517,0,2,8,0.155464345398784,2013
"MLI0389",502,32,3,2,0,2,3,5,3,3,0,0,517,0,1,8,0.155464345398784,2013
"MLI0390",502,36,3,3,0,0,2,4,3,1,1,1,517,1,2,8,0.155464345398784,2013
"MLI0391",502,67,3,3,0,0,3,1,2,3,3,3,517,0,1,8,0.155464345398784,2013
"MLI0392",502,58,3,3,0,0,3,5,3,3,3,3,517,0,2,8,0.155464345398784,2013
"MLI0393",502,36,2,0,0,0,0,4,3,2,2,0,517,0,1,8,0.155464345398784,2013
"MLI0394",502,20,3,2,3,3,3,2,2,2,1,0,517,2,2,8,0.155464345398784,2013
"MLI0395",502,92,4,3,2,2,4,1,1,1,2,2,517,0,1,8,0.155464345398784,2013
"MLI0396",502,45,4,4,2,0,2,1,3,0,0,0,517,0,2,8,0.155464345398784,2013
"MLI0397",502,27,3,3,3,3,3,5,3,1,0,0,509,2,1,8,0.155464345398784,2013
"MLI0398",502,25,3,3,3,3,4,2,3,3,1,0,511,0,2,8,0.155464345398784,2013
"MLI0399",502,66,0,0,0,0,3,1,0,3,3,3,517,0,1,8,0.155464345398784,2013
"MLI0400",502,37,0,0,0,0,4,1,1,3,3,3,517,3,2,8,0.155464345398784,2013
"MLI0401",502,43,2,0,3,0,3,2,3,1,0,0,513,1,1,8,0.155464345398784,2013
"MLI0402",502,29,2,3,3,3,3,4,3,9,1,1,513,0,2,8,0.155464345398784,2013
"MLI0403",502,45,4,4,4,0,4,5,3,1,1,1,514,2,1,8,0.155464345398784,2013
"MLI0404",502,31,2,2,2,3,4,5,3,1,1,1,514,2,2,8,0.155464345398784,2013
"MLI0405",502,50,3,3,3,3,3,2,2,3,3,2,514,1,1,8,0.155464345398784,2013
"MLI0406",502,45,0,0,0,2,3,4,3,0,0,0,514,0,2,8,0.155464345398784,2013
"MLI0407",502,45,3,3,3,0,4,1,3,2,2,2,514,0,1,8,0.155464345398784,2013
"MLI0408",502,28,0,0,0,0,4,9,9,9,9,9,514,0,2,8,0.155464345398784,2013
"MLI0409",503,42,3,0,3,0,3,1,1,3,2,3,501,0,1,2,0.085745557858457,2013
"MLI0410",503,30,3,0,0,0,2,3,3,3,3,1,501,0,2,2,0.085745557858457,2013
"MLI0411",503,40,0,3,0,0,3,1,3,2,2,2,501,0,1,2,0.085745557858457,2013
"MLI0412",503,50,2,3,3,0,4,2,3,1,1,2,501,1,2,2,0.085745557858457,2013
"MLI0413",503,19,3,3,1,0,4,1,0,2,2,2,514,0,2,2,0.085745557858457,2013
"MLI0414",503,42,3,1,3,0,4,1,0,3,3,3,514,0,1,2,0.085745557858457,2013
"MLI0415",503,30,1,2,2,0,3,2,2,1,1,1,501,2,1,2,0.085745557858457,2013
"MLI0416",503,34,2,1,2,3,3,4,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0417",503,31,2,3,0,0,3,5,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0418",503,56,0,0,0,0,0,1,3,2,1,3,501,0,1,2,0.085745557858457,2013
"MLI0419",503,28,0,0,0,0,2,4,3,1,1,1,501,4,1,2,0.085745557858457,2013
"MLI0420",503,20,3,0,3,0,4,2,3,1,9,1,501,0,2,2,0.085745557858457,2013
"MLI0421",503,32,0,3,2,0,4,1,3,2,2,2,501,2,1,2,0.085745557858457,2013
"MLI0422",503,37,3,4,2,0,4,3,0,2,2,2,501,0,2,2,0.085745557858457,2013
"MLI0423",503,62,1,0,2,1,2,2,2,1,1,1,506,0,1,2,0.085745557858457,2013
"MLI0424",503,46,2,2,3,1,3,2,2,2,1,2,514,1,2,2,0.085745557858457,2013
"MLI0425",503,33,0,4,2,0,4,1,2,9,9,2,501,0,2,2,0.085745557858457,2013
"MLI0426",503,30,0,4,4,0,3,1,3,2,1,3,501,1,1,2,0.085745557858457,2013
"MLI0427",503,32,0,3,0,0,2,1,3,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0428",503,32,1,3,0,0,2,3,3,3,2,0,501,0,2,2,0.085745557858457,2013
"MLI0429",503,35,0,0,0,0,3,2,3,0,2,0,501,0,1,2,0.085745557858457,2013
"MLI0430",503,30,3,2,4,0,4,4,0,3,2,3,501,0,2,2,0.085745557858457,2013
"MLI0431",503,66,1,2,2,0,3,2,2,3,2,2,501,2,1,2,0.085745557858457,2013
"MLI0432",503,18,1,1,3,1,3,2,2,1,1,1,501,3,2,2,0.085745557858457,2013
"MLI0433",503,40,0,1,2,0,3,2,3,3,3,2,501,0,1,2,0.085745557858457,2013
"MLI0434",503,50,0,0,3,0,2,2,2,2,2,2,514,0,2,2,0.085745557858457,2013
"MLI0435",503,31,1,2,3,0,2,2,2,1,9,1,501,0,1,2,0.085745557858457,2013
"MLI0436",503,22,2,2,3,1,3,2,2,1,9,1,501,0,2,2,0.085745557858457,2013
"MLI0437",503,34,2,3,0,0,3,2,9,9,9,2,501,0,2,2,0.085745557858457,2013
"MLI0438",503,70,0,4,0,0,2,1,3,2,2,2,501,0,1,2,0.085745557858457,2013
"MLI0439",503,32,0,4,3,0,4,2,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0440",503,71,0,4,1,0,2,1,3,1,1,1,501,0,1,2,0.085745557858457,2013
"MLI0441",503,59,3,0,0,0,3,1,3,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0442",503,54,0,0,0,0,1,1,0,3,3,3,516,2,2,2,0.085745557858457,2013
"MLI0443",503,40,0,0,0,0,4,2,3,2,1,3,501,0,1,2,0.085745557858457,2013
"MLI0444",503,35,0,0,0,0,4,2,3,1,1,0,501,0,2,2,0.085745557858457,2013
"MLI0445",503,35,3,0,0,0,4,4,2,1,1,1,516,0,2,2,0.085745557858457,2013
"MLI0446",503,37,0,0,3,0,3,9,9,1,2,2,516,0,1,2,0.085745557858457,2013
"MLI0447",503,30,2,1,2,0,2,2,1,1,1,1,516,0,1,2,0.085745557858457,2013
"MLI0448",503,42,1,0,1,1,2,2,1,1,1,1,516,0,2,2,0.085745557858457,2013
"MLI0449",503,50,0,0,0,0,3,1,0,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0450",503,58,0,3,3,0,4,2,3,9,9,9,501,0,1,2,0.085745557858457,2013
"MLI0451",503,70,1,3,3,0,4,2,3,9,9,9,501,0,2,2,0.085745557858457,2013
"MLI0452",503,20,1,2,2,1,3,3,1,1,1,1,516,0,2,2,0.085745557858457,2013
"MLI0453",503,31,0,0,0,0,2,1,0,3,3,3,516,0,2,2,0.085745557858457,2013
"MLI0454",503,70,1,1,2,0,3,2,0,1,1,2,516,0,1,2,0.085745557858457,2013
"MLI0455",503,31,0,0,0,0,3,2,0,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0456",503,27,0,0,0,1,4,1,0,1,2,3,516,0,2,2,0.085745557858457,2013
"MLI0457",503,18,3,2,3,0,4,2,3,1,1,1,501,3,2,2,0.085745557858457,2013
"MLI0458",503,64,2,0,2,0,4,2,3,2,2,2,501,0,1,2,0.085745557858457,2013
"MLI0459",503,30,0,1,1,0,4,2,0,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0460",503,41,2,0,3,0,4,1,0,3,3,3,501,0,2,2,0.085745557858457,2013
"MLI0461",503,24,0,2,2,0,2,2,0,2,2,2,516,3,1,2,0.085745557858457,2013
"MLI0462",503,46,1,2,2,1,3,2,1,1,1,1,516,2,2,2,0.085745557858457,2013
"MLI0463",503,47,0,0,0,0,2,1,3,1,1,0,516,0,1,2,0.085745557858457,2013
"MLI0464",503,35,2,2,0,0,3,4,1,3,3,3,516,0,2,2,0.085745557858457,2013
"MLI0465",503,26,2,3,0,0,2,2,3,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0466",503,33,0,0,0,0,3,5,3,3,3,9,516,0,2,2,0.085745557858457,2013
"MLI0467",503,70,2,4,4,0,3,1,3,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0468",503,56,0,4,1,0,3,1,0,1,1,1,501,2,1,2,0.085745557858457,2013
"MLI0469",503,46,0,0,4,0,4,2,1,1,2,3,501,0,1,2,0.085745557858457,2013
"MLI0470",503,25,0,0,1,0,4,4,0,2,2,2,501,0,2,2,0.085745557858457,2013
"MLI0471",503,21,0,2,1,0,1,1,0,1,1,1,501,2,1,2,0.085745557858457,2013
"MLI0472",503,19,1,4,3,1,2,1,0,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0473",503,54,3,0,0,0,2,1,3,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0474",503,26,2,3,0,0,3,2,3,0,0,0,513,0,2,2,0.085745557858457,2013
"MLI0475",503,37,2,0,4,0,4,1,2,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0476",503,41,0,0,0,0,4,1,3,0,0,0,501,0,2,2,0.085745557858457,2013
"MLI0477",503,18,2,3,4,0,4,2,2,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0478",503,20,3,0,0,0,4,3,1,3,3,3,501,2,2,2,0.085745557858457,2013
"MLI0479",503,26,2,2,3,1,3,2,1,1,1,2,501,0,2,2,0.085745557858457,2013
"MLI0480",503,34,0,2,2,0,1,2,1,2,2,1,514,2,1,2,0.085745557858457,2013
"MLI0481",503,47,0,0,0,0,2,1,3,2,2,2,501,0,2,2,0.085745557858457,2013
"MLI0482",503,20,0,0,0,0,2,1,3,2,3,2,501,0,1,2,0.085745557858457,2013
"MLI0483",503,54,2,4,1,0,3,4,3,2,3,3,501,1,1,2,0.085745557858457,2013
"MLI0484",503,30,0,4,4,0,4,1,0,2,2,1,501,2,2,2,0.085745557858457,2013
"MLI0485",503,19,0,0,0,3,4,2,2,2,2,3,501,0,1,2,0.085745557858457,2013
"MLI0486",503,28,3,4,2,0,4,4,3,2,2,2,514,0,2,2,0.085745557858457,2013
"MLI0487",503,42,3,3,2,1,3,2,1,1,1,1,501,0,1,2,0.085745557858457,2013
"MLI0488",503,56,1,2,3,1,3,2,1,1,1,2,501,0,2,2,0.085745557858457,2013
"MLI0489",503,42,0,0,0,0,1,3,2,2,2,2,517,0,1,2,0.085745557858457,2013
"MLI0490",503,24,0,0,0,0,2,2,2,3,2,2,501,2,2,2,0.085745557858457,2013
"MLI0491",503,21,1,0,4,3,4,3,0,1,1,1,518,3,1,2,0.085745557858457,2013
"MLI0492",503,35,3,2,1,3,4,1,2,1,2,1,506,3,1,2,0.085745557858457,2013
"MLI0493",503,22,2,1,0,3,4,2,1,1,2,1,513,4,1,2,0.085745557858457,2013
"MLI0494",503,29,0,0,0,3,4,1,2,2,2,2,513,3,2,2,0.085745557858457,2013
"MLI0495",503,40,2,0,0,3,4,2,1,1,2,2,514,5,2,2,0.085745557858457,2013
"MLI0496",503,30,0,1,0,1,3,2,2,2,2,2,513,3,2,2,0.085745557858457,2013
"MLI0497",503,65,2,0,2,0,3,2,3,1,1,1,501,1,1,2,0.085745557858457,2013
"MLI0498",503,38,2,0,2,1,4,2,3,1,1,1,514,4,2,2,0.085745557858457,2013
"MLI0499",503,62,2,0,2,0,3,2,3,1,1,1,516,1,1,2,0.085745557858457,2013
"MLI0500",503,67,2,0,2,0,3,2,3,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0501",503,23,0,0,0,0,3,2,1,9,9,1,501,3,1,2,0.085745557858457,2013
"MLI0502",503,38,1,0,2,0,3,2,3,1,1,1,501,4,2,2,0.085745557858457,2013
"MLI0503",503,24,0,2,0,0,1,1,1,1,1,1,513,7,1,2,0.085745557858457,2013
"MLI0504",503,28,0,2,1,0,2,2,0,2,2,2,513,1,2,2,0.085745557858457,2013
"MLI0505",503,21,2,0,2,0,2,2,3,3,3,2,501,4,2,2,0.085745557858457,2013
"MLI0506",503,30,3,0,0,0,3,1,3,3,2,3,501,0,1,2,0.085745557858457,2013
"MLI0507",503,64,3,0,0,0,3,4,1,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0508",503,43,3,3,1,0,4,2,2,2,2,2,513,0,2,2,0.085745557858457,2013
"MLI0509",503,45,3,0,2,0,3,1,1,3,3,2,513,0,2,2,0.085745557858457,2013
"MLI0510",503,42,2,0,2,0,3,2,2,1,1,1,513,0,1,2,0.085745557858457,2013
"MLI0511",503,21,2,1,2,1,3,2,2,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0512",503,35,1,0,2,0,2,1,0,3,3,3,513,1,1,2,0.085745557858457,2013
"MLI0513",503,23,4,2,0,0,3,1,3,3,3,3,513,0,1,2,0.085745557858457,2013
"MLI0514",503,30,2,2,2,0,2,3,3,2,2,2,513,0,2,2,0.085745557858457,2013
"MLI0515",503,45,0,2,0,0,2,5,3,3,3,3,513,0,1,2,0.085745557858457,2013
"MLI0516",503,40,3,3,2,0,3,1,3,2,2,2,513,0,2,2,0.085745557858457,2013
"MLI0517",503,30,1,2,2,1,2,1,1,3,3,3,513,1,1,2,0.085745557858457,2013
"MLI0518",503,20,2,2,3,1,4,2,1,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0519",503,42,2,2,3,1,3,1,1,1,1,1,513,1,1,2,0.085745557858457,2013
"MLI0520",503,25,0,4,2,0,3,1,3,2,2,3,513,0,2,2,0.085745557858457,2013
"MLI0521",503,30,3,0,0,0,2,1,3,3,3,3,501,0,1,2,0.085745557858457,2013
"MLI0522",503,47,0,0,0,0,2,2,2,2,2,3,501,0,1,2,0.085745557858457,2013
"MLI0523",503,62,2,0,0,0,2,1,3,0,0,0,504,0,1,2,0.085745557858457,2013
"MLI0524",503,40,0,0,2,0,2,3,3,0,0,0,501,0,2,2,0.085745557858457,2013
"MLI0525",503,25,1,0,0,0,2,1,3,3,3,0,501,0,2,2,0.085745557858457,2013
"MLI0526",503,35,2,2,3,1,3,2,2,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0527",503,52,2,2,2,1,3,1,1,1,1,1,501,1,1,2,0.085745557858457,2013
"MLI0528",503,35,1,1,1,1,2,2,1,1,1,1,501,0,2,2,0.085745557858457,2013
"MLI0529",503,31,1,1,1,0,2,2,1,1,1,1,513,1,2,2,0.085745557858457,2013
"MLI0530",503,42,2,0,0,0,2,1,3,3,3,3,513,0,2,2,0.085745557858457,2013
"MLI0531",503,49,2,1,2,1,3,2,1,3,1,1,513,0,1,2,0.085745557858457,2013
"MLI0532",503,20,2,1,2,1,3,2,2,1,1,1,513,0,2,2,0.085745557858457,2013
"MLI0533",503,35,2,3,0,0,2,1,3,2,2,3,513,0,1,2,0.085745557858457,2013
"MLI0534",503,27,2,0,0,0,4,2,0,2,3,3,513,0,2,2,0.085745557858457,2013
"MLI0535",503,49,2,0,2,0,2,1,3,3,3,2,513,0,1,2,0.085745557858457,2013
"MLI0536",503,31,0,3,0,0,2,4,2,1,2,2,513,0,1,2,0.085745557858457,2013
"MLI0537",503,20,2,0,0,0,4,2,3,1,1,1,501,1,2,2,0.085745557858457,2013
"MLI0538",503,29,2,0,0,0,4,2,3,1,1,1,501,2,1,2,0.085745557858457,2013
"MLI0539",503,59,1,0,0,0,3,3,3,3,3,3,515,0,1,2,0.085745557858457,2013
"MLI0540",503,26,0,0,0,0,2,2,3,9,9,9,515,0,2,2,0.085745557858457,2013
"MLI0541",503,26,0,0,0,0,3,2,0,3,3,3,515,0,2,2,0.085745557858457,2013
"MLI0542",503,35,0,0,0,0,2,3,3,2,2,2,515,0,1,2,0.085745557858457,2013
"MLI0543",503,22,0,0,1,0,2,2,3,1,1,2,515,0,2,2,0.085745557858457,2013
"MLI0544",503,30,0,0,0,0,1,2,2,1,1,1,515,2,1,2,0.085745557858457,2013
"MLI0545",503,28,2,2,0,0,2,2,9,9,9,9,516,0,2,2,0.085745557858457,2013
"MLI0546",503,42,2,3,3,0,4,1,3,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0547",503,22,0,0,0,0,3,2,2,2,2,2,501,7,1,2,0.085745557858457,2013
"MLI0548",503,45,3,3,3,0,4,2,9,9,9,9,501,3,2,2,0.085745557858457,2013
"MLI0549",503,57,3,2,1,0,3,2,2,2,1,3,516,0,2,2,0.085745557858457,2013
"MLI0550",503,54,3,1,1,0,4,2,3,3,3,3,516,0,1,2,0.085745557858457,2013
"MLI0551",503,53,1,2,2,2,3,1,1,1,1,1,501,2,2,2,0.085745557858457,2013
"MLI0552",503,52,0,2,1,0,2,2,0,1,1,2,511,1,1,2,0.085745557858457,2013
"MLI0553",503,22,0,3,0,0,3,1,0,3,3,3,516,4,2,2,0.085745557858457,2013
"MLI0554",503,49,0,0,0,0,3,1,0,3,3,3,516,0,1,2,0.085745557858457,2013
