"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0273",509,45,0,0,0,0,3,4,1,3,3,3,501,0,2,29,43.1013963312012,2015
"MLI0274",509,19,0,0,0,0,0,1,3,1,1,2,517,7,1,29,43.1013963312012,2015
"MLI0275",509,27,0,0,0,0,0,4,3,1,1,1,501,2,2,29,43.1013963312012,2015
"MLI0276",509,25,0,0,0,0,3,1,1,1,1,1,504,2,2,29,43.1013963312012,2015
"MLI0277",509,34,0,0,0,0,0,4,3,2,2,2,501,5,1,29,43.1013963312012,2015
"MLI0278",509,54,0,0,0,0,1,1,1,2,1,2,501,5,1,29,43.1013963312012,2015
"MLI0279",509,29,0,0,0,0,2,1,1,2,2,2,514,3,2,29,43.1013963312012,2015
"MLI0280",509,19,0,0,1,1,2,1,2,2,2,2,501,3,1,29,43.1013963312012,2015
"MLI0281",509,49,0,0,0,0,3,1,2,1,1,1,514,3,1,29,43.1013963312012,2015
"MLI0282",509,59,0,0,0,0,0,1,3,1,1,1,501,2,2,29,43.1013963312012,2015
"MLI0283",509,34,0,0,0,0,2,1,0,1,1,1,501,3,1,29,43.1013963312012,2015
"MLI0284",509,45,0,0,0,0,2,1,3,1,1,1,501,2,2,29,43.1013963312012,2015
"MLI0285",509,27,0,0,0,0,3,1,3,1,1,0,501,5,1,29,43.1013963312012,2015
"MLI0286",509,42,0,0,0,2,3,1,3,2,1,1,510,4,2,29,43.1013963312012,2015
"MLI0287",509,22,0,0,1,0,2,1,2,2,1,2,501,7,1,29,43.1013963312012,2015
"MLI0288",509,29,0,1,2,3,3,1,2,2,2,2,512,7,2,29,43.1013963312012,2015
"MLI0289",509,22,0,0,0,0,0,1,2,3,3,3,518,3,2,29,43.1013963312012,2015
"MLI0290",509,28,0,0,0,0,0,1,1,3,3,3,501,4,1,29,43.1013963312012,2015
"MLI0291",509,55,0,0,0,0,2,4,3,2,2,2,506,2,2,29,43.1013963312012,2015
"MLI0292",509,50,0,0,0,0,2,3,3,1,1,1,501,1,2,29,43.1013963312012,2015
"MLI0293",509,33,0,0,0,0,1,1,1,2,2,1,501,4,1,29,43.1013963312012,2015
"MLI0294",509,24,0,2,4,2,4,1,2,2,2,1,511,7,1,29,43.1013963312012,2015
"MLI0295",509,36,0,0,1,2,3,1,2,2,1,2,501,4,2,29,43.1013963312012,2015
"MLI0296",509,20,0,0,0,0,1,1,3,0,1,2,501,4,1,29,43.1013963312012,2015
"MLI0297",509,19,0,0,0,0,0,1,3,1,1,1,504,2,1,29,43.1013963312012,2015
"MLI0298",509,29,0,0,0,0,3,1,1,1,2,2,509,0,2,29,43.1013963312012,2015
"MLI0299",509,21,0,0,0,0,0,2,2,1,1,1,517,4,1,29,43.1013963312012,2015
"MLI0300",509,40,0,0,0,0,0,1,3,1,1,1,517,0,2,29,43.1013963312012,2015
"MLI0301",509,33,0,0,0,0,1,1,2,9,1,1,517,8,1,29,43.1013963312012,2015
"MLI0302",509,34,0,0,0,0,2,1,2,1,2,2,501,6,2,29,43.1013963312012,2015
"MLI0303",509,20,1,2,3,3,3,1,2,1,1,2,506,7,1,29,43.1013963312012,2015
"MLI0304",509,43,0,1,1,1,2,1,3,2,1,1,518,3,2,29,43.1013963312012,2015
"MLI0305",501,33,0,0,0,3,2,2,2,2,2,2,504,6,2,14,0.0461591479012551,2015
"MLI0306",501,47,0,0,0,3,2,2,1,2,1,1,501,5,1,14,0.0461591479012551,2015
"MLI0307",501,20,1,0,1,3,3,1,3,2,2,2,511,3,1,14,0.0461591479012551,2015
"MLI0308",501,28,3,3,2,3,3,4,1,0,0,1,510,4,2,14,0.0461591479012551,2015
"MLI0309",501,29,0,0,0,0,2,1,2,2,2,3,517,5,2,14,0.0461591479012551,2015
"MLI0310",501,33,0,0,0,0,1,1,1,1,2,2,514,1,1,14,0.0461591479012551,2015
"MLI0311",501,26,3,0,2,2,3,2,1,1,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0312",501,20,3,0,0,2,3,4,3,1,1,0,518,3,1,14,0.0461591479012551,2015
"MLI0313",501,60,0,2,2,2,2,4,3,9,2,1,501,0,2,14,0.0461591479012551,2015
"MLI0314",501,57,0,0,2,2,2,3,1,2,2,1,514,2,1,14,0.0461591479012551,2015
"MLI0315",501,25,1,0,2,2,2,3,1,1,1,1,511,1,1,14,0.0461591479012551,2015
"MLI0316",501,38,2,2,1,2,2,3,3,2,2,2,512,0,2,14,0.0461591479012551,2015
"MLI0317",501,80,0,0,1,1,1,1,2,1,1,1,514,0,1,14,0.0461591479012551,2015
"MLI0318",501,28,0,0,0,0,3,1,3,1,1,1,501,1,2,14,0.0461591479012551,2015
"MLI0319",501,34,3,0,2,2,4,4,0,3,2,1,501,2,2,14,0.0461591479012551,2015
"MLI0320",501,55,2,0,1,2,3,2,3,1,2,3,501,2,1,14,0.0461591479012551,2015
"MLI0321",501,32,0,0,3,0,2,2,3,1,2,2,517,1,1,14,0.0461591479012551,2015
"MLI0322",501,50,2,0,2,2,3,2,3,2,2,2,517,0,2,14,0.0461591479012551,2015
"MLI0323",501,24,2,0,0,0,2,2,2,1,1,1,517,1,1,14,0.0461591479012551,2015
"MLI0324",501,20,1,1,2,3,3,4,1,2,2,1,517,1,2,14,0.0461591479012551,2015
"MLI0325",501,32,0,0,1,0,1,1,2,1,1,1,517,1,2,14,0.0461591479012551,2015
"MLI0326",501,37,0,0,1,2,1,1,3,1,1,3,517,1,1,14,0.0461591479012551,2015
"MLI0327",501,33,3,3,3,3,3,2,2,1,0,0,517,1,2,14,0.0461591479012551,2015
"MLI0328",501,45,4,0,4,4,2,2,3,0,0,3,517,1,1,14,0.0461591479012551,2015
"MLI0329",501,52,0,0,0,0,2,2,0,2,2,1,517,0,1,14,0.0461591479012551,2015
"MLI0330",501,35,0,0,0,0,2,2,2,2,2,2,517,0,2,14,0.0461591479012551,2015
"MLI0331",501,63,0,0,1,3,1,4,1,1,1,1,517,3,1,14,0.0461591479012551,2015
"MLI0332",501,32,0,1,0,1,3,4,3,2,2,2,517,4,2,14,0.0461591479012551,2015
"MLI0333",501,36,0,0,0,0,1,1,2,1,1,1,517,2,2,14,0.0461591479012551,2015
"MLI0334",501,57,1,0,1,0,2,1,2,1,1,1,517,3,1,14,0.0461591479012551,2015
"MLI0335",501,29,0,0,0,0,0,4,3,1,2,1,514,3,2,14,0.0461591479012551,2015
"MLI0336",501,44,3,2,2,2,3,2,3,3,3,1,501,1,1,14,0.0461591479012551,2015
"MLI0337",501,65,2,0,2,2,2,4,1,9,1,1,510,0,1,14,0.0461591479012551,2015
"MLI0338",501,25,2,0,2,2,2,4,1,1,1,9,510,0,2,14,0.0461591479012551,2015
"MLI0339",501,55,2,3,2,3,3,1,3,0,0,0,510,0,1,14,0.0461591479012551,2015
"MLI0340",501,32,3,1,2,2,2,4,2,0,0,1,510,1,2,14,0.0461591479012551,2015
"MLI0341",501,35,1,0,2,0,2,1,2,1,1,1,510,0,2,14,0.0461591479012551,2015
"MLI0342",501,76,0,0,0,0,3,1,1,1,1,1,510,1,1,14,0.0461591479012551,2015
"MLI0343",501,40,3,3,3,2,4,2,3,1,2,2,510,0,2,14,0.0461591479012551,2015
"MLI0344",501,60,3,2,2,2,3,1,2,3,3,3,510,2,1,14,0.0461591479012551,2015
"MLI0345",501,53,2,2,2,2,4,4,3,1,1,1,501,0,1,14,0.0461591479012551,2015
"MLI0346",501,59,0,0,3,3,3,4,1,1,1,2,501,2,2,14,0.0461591479012551,2015
"MLI0347",501,43,3,2,2,2,3,1,0,2,2,2,501,2,1,14,0.0461591479012551,2015
"MLI0348",501,22,0,1,0,2,3,4,1,2,1,2,509,3,2,14,0.0461591479012551,2015
"MLI0349",501,40,0,0,0,0,1,1,1,1,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0350",501,57,0,0,0,0,2,1,2,1,2,1,501,3,1,14,0.0461591479012551,2015
"MLI0351",501,40,3,2,2,2,3,4,3,3,3,2,501,0,2,14,0.0461591479012551,2015
"MLI0352",501,21,2,1,1,2,3,2,1,1,9,2,501,3,1,14,0.0461591479012551,2015
"MLI0353",501,41,0,0,3,3,3,2,3,1,0,0,509,1,1,14,0.0461591479012551,2015
"MLI0354",501,54,0,3,3,3,3,2,3,2,2,2,506,1,1,14,0.0461591479012551,2015
"MLI0355",501,50,0,2,2,3,2,4,3,9,1,1,9995,0,2,14,0.0461591479012551,2015
"MLI0356",501,25,0,0,2,2,2,4,0,1,1,2,517,1,2,14,0.0461591479012551,2015
"MLI0357",501,50,1,0,1,2,3,2,2,1,1,2,514,0,2,14,0.0461591479012551,2015
"MLI0358",501,63,2,0,2,2,2,2,1,0,3,1,514,5,1,14,0.0461591479012551,2015
"MLI0359",501,40,3,0,3,3,3,3,3,3,3,3,504,1,2,14,0.0461591479012551,2015
"MLI0360",501,19,2,2,0,0,2,2,3,1,3,3,511,4,1,14,0.0461591479012551,2015
"MLI0361",501,28,1,0,2,0,2,2,2,1,1,1,511,4,2,14,0.0461591479012551,2015
"MLI0362",501,25,0,0,0,0,2,1,0,0,1,2,511,5,1,14,0.0461591479012551,2015
"MLI0363",501,35,0,0,0,0,1,1,2,2,3,3,501,8,1,14,0.0461591479012551,2015
"MLI0364",501,23,0,0,0,0,2,1,3,0,0,1,517,5,2,14,0.0461591479012551,2015
"MLI0365",501,40,0,0,1,0,2,1,2,1,2,2,514,1,2,14,0.0461591479012551,2015
"MLI0366",501,32,0,0,0,0,2,1,1,1,1,2,513,0,1,14,0.0461591479012551,2015
"MLI0367",501,40,0,0,0,0,1,1,2,2,2,2,517,0,2,14,0.0461591479012551,2015
"MLI0368",501,33,1,0,0,0,4,1,1,1,2,2,501,2,1,14,0.0461591479012551,2015
"MLI0369",501,40,0,0,0,3,4,2,1,1,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0370",501,65,3,0,3,0,4,4,1,1,1,1,501,0,1,14,0.0461591479012551,2015
"MLI0371",501,56,3,2,2,1,3,2,3,0,0,0,501,0,2,14,0.0461591479012551,2015
"MLI0372",501,20,3,2,3,2,3,1,1,2,2,2,501,3,1,14,0.0461591479012551,2015
"MLI0373",501,70,1,2,2,0,4,1,2,1,1,2,501,2,2,14,0.0461591479012551,2015
"MLI0374",501,64,0,0,0,0,2,1,3,2,1,1,501,4,1,14,0.0461591479012551,2015
"MLI0375",501,29,3,0,0,0,1,4,3,0,0,0,501,0,1,14,0.0461591479012551,2015
"MLI0376",501,30,2,3,2,1,2,2,1,0,2,2,501,2,2,14,0.0461591479012551,2015
"MLI0377",501,61,3,3,2,2,4,4,1,1,1,1,511,1,1,14,0.0461591479012551,2015
"MLI0378",501,21,2,2,2,0,3,2,1,1,1,1,511,2,2,14,0.0461591479012551,2015
"MLI0379",501,40,3,3,0,0,3,1,3,0,1,0,511,3,1,14,0.0461591479012551,2015
"MLI0380",501,22,1,3,1,1,3,4,3,0,1,1,514,1,2,14,0.0461591479012551,2015
"MLI0381",501,37,0,0,1,0,4,1,3,2,2,2,501,0,2,14,0.0461591479012551,2015
"MLI0382",501,40,0,2,2,0,2,1,2,1,1,1,511,5,1,14,0.0461591479012551,2015
"MLI0383",501,67,1,2,1,2,3,2,0,0,0,0,517,0,2,14,0.0461591479012551,2015
"MLI0384",501,28,1,2,3,0,3,2,3,1,3,2,513,6,1,14,0.0461591479012551,2015
"MLI0385",501,40,3,2,2,2,4,2,1,1,1,1,510,0,2,14,0.0461591479012551,2015
"MLI0386",501,68,0,2,2,2,4,2,3,0,0,0,517,0,1,14,0.0461591479012551,2015
"MLI0387",501,21,3,3,2,2,3,1,3,1,1,1,517,1,2,14,0.0461591479012551,2015
"MLI0388",501,50,1,3,3,3,3,1,3,2,2,2,511,1,1,14,0.0461591479012551,2015
"MLI0389",501,42,2,2,4,0,4,1,2,1,1,1,517,0,1,14,0.0461591479012551,2015
"MLI0390",501,60,0,0,0,0,3,1,2,1,2,2,517,1,2,14,0.0461591479012551,2015
"MLI0391",501,60,1,2,2,1,2,4,3,0,0,1,517,0,1,14,0.0461591479012551,2015
"MLI0392",501,22,2,2,0,0,3,2,0,0,0,0,517,0,2,14,0.0461591479012551,2015
"MLI0393",501,54,3,4,3,3,4,4,3,1,1,1,511,1,1,14,0.0461591479012551,2015
"MLI0394",501,46,0,2,2,2,4,2,3,1,1,1,517,0,2,14,0.0461591479012551,2015
"MLI0395",501,40,2,3,3,1,3,3,3,0,2,2,511,1,2,14,0.0461591479012551,2015
"MLI0396",501,23,0,0,0,0,1,1,3,1,1,2,519,3,1,14,0.0461591479012551,2015
"MLI0397",501,34,0,0,0,0,0,1,2,1,1,1,514,5,1,14,0.0461591479012551,2015
"MLI0398",501,21,0,3,2,0,3,1,3,1,1,1,511,2,2,14,0.0461591479012551,2015
"MLI0399",501,36,2,2,2,0,2,4,0,1,2,3,501,1,2,14,0.0461591479012551,2015
"MLI0400",501,21,0,0,0,0,0,4,3,2,2,3,511,3,1,14,0.0461591479012551,2015
"MLI0401",501,46,0,4,3,0,3,2,3,1,1,1,511,2,2,14,0.0461591479012551,2015
"MLI0402",501,37,0,2,4,0,2,4,3,1,1,1,511,0,1,14,0.0461591479012551,2015
"MLI0403",501,59,1,0,0,0,3,2,3,1,1,2,511,1,1,14,0.0461591479012551,2015
"MLI0404",501,40,0,0,0,0,2,1,1,2,2,2,511,1,2,14,0.0461591479012551,2015
"MLI0405",501,33,0,2,1,0,2,2,3,1,1,1,511,1,2,14,0.0461591479012551,2015
"MLI0406",501,21,0,0,2,0,2,2,3,2,2,2,511,4,1,14,0.0461591479012551,2015
"MLI0407",501,31,0,3,0,0,3,4,3,0,0,2,514,1,1,14,0.0461591479012551,2015
"MLI0408",501,21,2,4,3,2,4,4,3,3,1,3,511,4,2,14,0.0461591479012551,2015
"MLI0409",501,50,2,0,2,0,4,2,3,0,0,1,511,0,2,14,0.0461591479012551,2015
"MLI0410",501,53,3,0,2,0,4,4,3,1,0,1,514,2,1,14,0.0461591479012551,2015
"MLI0411",501,67,0,0,2,0,2,1,3,0,1,2,511,1,1,14,0.0461591479012551,2015
"MLI0412",501,19,1,0,1,0,3,1,3,1,1,1,511,1,2,14,0.0461591479012551,2015
"MLI0413",501,63,1,1,1,0,3,2,3,1,1,1,511,1,1,14,0.0461591479012551,2015
"MLI0414",501,19,0,0,1,0,2,2,3,0,2,2,514,2,2,14,0.0461591479012551,2015
"MLI0415",501,54,3,3,0,0,2,2,3,0,0,0,511,2,2,14,0.0461591479012551,2015
"MLI0416",501,51,0,0,0,0,2,4,3,0,1,1,501,2,1,14,0.0461591479012551,2015
"MLI0417",501,60,0,2,2,0,4,2,3,1,1,0,501,0,2,14,0.0461591479012551,2015
"MLI0418",501,66,0,2,4,0,4,4,1,1,1,1,501,1,1,14,0.0461591479012551,2015
"MLI0419",501,30,3,2,2,2,3,1,3,1,2,1,514,1,1,14,0.0461591479012551,2015
"MLI0420",501,20,0,0,0,2,3,1,3,0,1,1,511,0,2,14,0.0461591479012551,2015
"MLI0421",501,70,2,1,0,0,3,3,2,1,1,1,514,0,2,14,0.0461591479012551,2015
"MLI0422",501,40,1,3,3,0,4,3,3,1,1,2,501,0,1,14,0.0461591479012551,2015
"MLI0423",501,49,0,3,0,0,3,4,3,0,1,0,514,0,1,14,0.0461591479012551,2015
"MLI0424",501,60,0,0,0,3,0,2,0,0,1,2,514,1,2,14,0.0461591479012551,2015
"MLI0425",501,55,0,0,2,0,4,4,3,0,0,0,501,0,2,14,0.0461591479012551,2015
"MLI0426",501,47,4,0,2,0,4,2,3,1,1,1,511,0,1,14,0.0461591479012551,2015
"MLI0427",501,19,2,0,0,0,3,1,0,2,2,2,511,0,2,14,0.0461591479012551,2015
"MLI0428",501,50,0,0,0,0,2,4,2,0,0,0,514,1,1,14,0.0461591479012551,2015
"MLI0429",501,42,0,3,1,0,4,5,3,0,1,1,514,2,2,14,0.0461591479012551,2015
"MLI0430",501,48,2,0,2,0,4,3,2,1,2,2,511,0,1,14,0.0461591479012551,2015
"MLI0431",501,36,3,2,1,0,3,2,3,2,0,2,501,0,1,14,0.0461591479012551,2015
"MLI0432",501,26,1,1,0,0,1,4,3,3,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0433",501,30,0,2,2,0,4,2,1,1,1,1,511,0,2,14,0.0461591479012551,2015
"MLI0434",501,70,2,2,2,2,4,5,3,1,1,1,511,0,1,14,0.0461591479012551,2015
"MLI0435",501,52,1,2,2,2,3,3,3,9,0,0,511,0,2,14,0.0461591479012551,2015
"MLI0436",501,53,3,3,3,2,4,5,3,0,0,0,511,3,1,14,0.0461591479012551,2015
"MLI0437",501,50,0,0,2,0,4,1,3,2,2,2,509,0,2,14,0.0461591479012551,2015
"MLI0438",501,65,0,0,0,0,1,1,2,1,1,2,514,2,1,14,0.0461591479012551,2015
"MLI0439",501,30,3,3,0,0,4,2,0,0,0,0,511,0,2,14,0.0461591479012551,2015
"MLI0440",501,48,3,0,2,0,3,2,3,0,0,1,501,1,1,14,0.0461591479012551,2015
"MLI0441",501,35,2,4,2,3,3,3,2,1,2,2,514,0,2,14,0.0461591479012551,2015
"MLI0442",501,47,2,4,2,2,2,4,3,2,2,2,514,0,1,14,0.0461591479012551,2015
"MLI0443",501,40,3,4,3,0,3,1,0,2,0,3,514,0,1,14,0.0461591479012551,2015
"MLI0444",501,31,3,4,3,1,4,2,2,2,2,2,514,3,2,14,0.0461591479012551,2015
"MLI0445",501,28,0,0,1,0,1,1,3,1,2,2,514,1,1,14,0.0461591479012551,2015
"MLI0446",501,33,0,0,0,0,3,1,2,1,1,1,514,1,2,14,0.0461591479012551,2015
"MLI0447",501,37,3,3,3,0,3,4,3,0,0,1,514,1,2,14,0.0461591479012551,2015
"MLI0448",501,42,2,3,2,0,4,2,3,1,2,3,514,2,1,14,0.0461591479012551,2015
"MLI0449",501,32,2,2,2,2,2,4,3,2,3,2,501,0,1,14,0.0461591479012551,2015
"MLI0450",501,35,2,2,2,0,4,2,1,1,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0451",501,40,2,1,3,0,4,1,1,1,2,2,501,0,1,14,0.0461591479012551,2015
"MLI0452",501,48,3,2,1,1,3,3,1,0,1,2,501,0,2,14,0.0461591479012551,2015
"MLI0453",501,61,0,0,0,0,1,1,2,2,2,2,501,3,1,14,0.0461591479012551,2015
"MLI0454",501,28,0,2,2,1,2,1,2,1,1,1,501,0,2,14,0.0461591479012551,2015
"MLI0455",501,44,2,3,2,0,4,2,3,0,2,2,501,0,1,14,0.0461591479012551,2015
"MLI0456",501,40,3,3,3,3,4,4,1,2,1,2,501,0,2,14,0.0461591479012551,2015
"MLI0457",501,34,0,0,2,2,2,2,0,2,2,2,517,0,2,14,0.0461591479012551,2015
"MLI0458",501,62,0,0,0,2,2,2,2,3,3,3,517,0,1,14,0.0461591479012551,2015
"MLI0459",501,50,3,1,0,3,3,1,0,2,2,3,517,1,1,14,0.0461591479012551,2015
"MLI0460",501,64,1,0,0,1,3,1,2,2,2,2,517,1,2,14,0.0461591479012551,2015
"MLI0461",501,23,0,0,0,0,2,1,2,2,2,0,517,5,1,14,0.0461591479012551,2015
"MLI0462",501,40,0,0,0,0,1,1,3,2,2,2,517,0,2,14,0.0461591479012551,2015
"MLI0463",501,30,3,2,2,2,3,2,3,1,2,2,517,1,2,14,0.0461591479012551,2015
"MLI0464",501,57,0,0,0,0,0,2,3,0,0,2,517,0,1,14,0.0461591479012551,2015
"MLI0465",509,40,2,0,0,0,3,1,2,1,1,1,511,1,2,29,43.1013963312012,2015
"MLI0466",509,18,0,0,0,0,2,4,2,2,1,0,517,4,1,29,43.1013963312012,2015
"MLI0467",509,25,0,0,0,0,3,5,3,1,2,1,511,4,1,29,43.1013963312012,2015
"MLI0468",509,35,0,0,0,0,0,4,3,0,0,0,501,0,2,29,43.1013963312012,2015
"MLI0469",509,60,0,0,0,0,3,3,2,1,1,1,511,1,2,29,43.1013963312012,2015
"MLI0470",509,33,1,2,2,2,3,1,1,0,1,2,501,5,1,29,43.1013963312012,2015
"MLI0471",509,19,2,2,2,2,3,1,2,2,2,2,501,2,2,29,43.1013963312012,2015
"MLI0472",509,40,0,0,0,0,1,1,3,2,2,1,501,1,1,29,43.1013963312012,2015
"MLI0473",509,29,0,0,0,0,0,1,3,1,1,1,512,0,1,29,43.1013963312012,2015
"MLI0474",509,25,0,0,0,0,0,2,3,2,2,1,501,3,2,29,43.1013963312012,2015
"MLI0475",509,39,0,0,0,0,3,1,3,3,3,3,517,1,1,29,43.1013963312012,2015
"MLI0476",509,45,0,0,0,0,0,1,1,2,2,2,510,2,2,29,43.1013963312012,2015
"MLI0477",509,34,0,0,0,0,3,1,0,3,3,3,518,8,1,29,43.1013963312012,2015
"MLI0478",509,44,0,0,0,0,2,1,3,2,2,1,511,0,2,29,43.1013963312012,2015
"MLI0479",509,61,2,3,3,3,4,1,2,1,1,1,501,5,1,29,43.1013963312012,2015
"MLI0480",509,20,0,0,0,0,1,1,3,1,1,1,513,4,2,29,43.1013963312012,2015
"MLI0481",509,67,0,0,0,0,0,1,1,1,1,1,517,5,2,29,43.1013963312012,2015
"MLI0482",509,49,2,0,1,2,3,5,3,1,2,1,501,2,1,29,43.1013963312012,2015
"MLI0483",509,60,0,0,0,0,0,1,3,1,1,1,501,0,2,29,43.1013963312012,2015
"MLI0484",509,32,0,0,0,0,2,1,3,1,1,1,517,2,2,29,43.1013963312012,2015
"MLI0485",509,42,0,0,0,0,0,3,3,1,1,1,501,6,1,29,43.1013963312012,2015
"MLI0486",509,25,0,0,1,2,3,1,2,2,2,1,501,4,1,29,43.1013963312012,2015
"MLI0487",509,50,0,1,2,1,4,1,3,0,1,1,516,2,2,29,43.1013963312012,2015
"MLI0488",509,23,2,0,3,3,3,1,2,2,1,1,501,6,1,29,43.1013963312012,2015
"MLI0489",509,29,0,0,0,0,2,2,1,1,0,1,501,8,2,29,43.1013963312012,2015
"MLI0490",509,24,0,0,0,0,2,3,1,3,1,1,503,7,1,29,43.1013963312012,2015
"MLI0491",509,49,0,0,0,0,0,1,3,1,1,1,503,5,2,29,43.1013963312012,2015
"MLI0492",509,24,0,0,0,0,2,1,1,2,2,2,514,1,2,29,43.1013963312012,2015
"MLI0493",509,20,0,0,0,0,0,1,3,2,2,2,517,5,1,29,43.1013963312012,2015
"MLI0494",509,29,0,0,0,0,1,1,1,2,1,1,517,0,1,29,43.1013963312012,2015
"MLI0495",509,31,0,0,0,0,0,1,2,1,1,3,501,4,2,29,43.1013963312012,2015
"MLI0496",509,34,0,0,0,0,2,1,2,1,1,1,501,5,1,29,43.1013963312012,2015
"MLI0497",509,23,0,0,0,0,1,1,3,2,2,3,509,7,1,29,43.1013963312012,2015
"MLI0498",509,56,1,0,1,1,3,1,3,1,1,1,501,0,2,29,43.1013963312012,2015
"MLI0499",509,21,0,0,2,2,3,1,3,1,1,2,501,4,2,29,43.1013963312012,2015
"MLI0500",509,56,0,0,0,0,2,1,3,2,1,2,514,3,1,29,43.1013963312012,2015
"MLI0501",509,41,0,0,0,0,3,3,1,2,2,1,501,1,2,29,43.1013963312012,2015
"MLI0502",509,63,0,0,0,0,2,1,3,1,1,1,511,5,1,29,43.1013963312012,2015
"MLI0503",509,21,0,0,2,2,4,1,2,1,1,1,501,4,1,29,43.1013963312012,2015
"MLI0504",509,30,1,2,2,2,4,1,2,2,2,1,518,3,2,29,43.1013963312012,2015
"MLI0505",509,53,0,0,0,0,0,1,3,1,1,1,501,2,2,29,43.1013963312012,2015
"MLI0506",509,45,0,0,0,0,0,1,3,3,1,9,517,1,1,29,43.1013963312012,2015
"MLI0507",509,37,0,0,0,0,0,1,3,1,1,1,517,2,2,29,43.1013963312012,2015
"MLI0508",509,28,0,0,0,0,0,2,1,1,1,1,505,0,2,29,43.1013963312012,2015
"MLI0509",509,29,0,0,0,0,0,1,3,1,1,1,506,1,1,29,43.1013963312012,2015
"MLI0510",509,44,0,0,0,2,3,1,3,2,2,2,511,2,1,29,43.1013963312012,2015
"MLI0511",509,33,0,1,3,4,4,1,3,1,1,2,501,0,2,29,43.1013963312012,2015
"MLI0512",509,59,2,2,2,3,4,1,2,3,3,3,501,2,1,29,43.1013963312012,2015
"MLI0513",509,28,0,0,0,0,0,1,0,1,1,0,517,5,1,29,43.1013963312012,2015
"MLI0514",509,22,0,0,0,0,3,1,0,3,3,3,511,5,2,29,43.1013963312012,2015
"MLI0515",509,24,0,0,0,0,1,5,3,1,1,1,506,7,1,29,43.1013963312012,2015
"MLI0516",509,24,0,0,0,0,1,1,0,1,1,1,501,5,2,29,43.1013963312012,2015
"MLI0517",509,61,0,0,0,0,3,1,3,1,1,1,514,1,1,29,43.1013963312012,2015
"MLI0518",509,22,0,0,0,0,0,1,2,2,1,1,501,3,2,29,43.1013963312012,2015
"MLI0519",509,32,0,0,0,0,3,1,2,3,2,2,501,5,1,29,43.1013963312012,2015
"MLI0520",509,30,0,0,0,0,0,1,2,1,1,2,501,5,2,29,43.1013963312012,2015
"MLI0521",509,40,2,0,0,2,3,1,3,2,2,1,501,0,2,29,43.1013963312012,2015
"MLI0522",509,42,0,0,0,0,2,3,2,2,2,2,506,1,1,29,43.1013963312012,2015
"MLI0523",509,45,0,0,0,0,1,1,0,3,3,3,518,2,2,29,43.1013963312012,2015
"MLI0524",509,18,0,0,0,0,0,1,3,1,1,1,514,1,2,29,43.1013963312012,2015
"MLI0525",509,30,0,0,0,0,1,1,1,0,0,1,503,5,1,29,43.1013963312012,2015
"MLI0526",509,50,0,0,1,1,2,5,3,0,1,2,515,0,1,29,43.1013963312012,2015
"MLI0527",509,29,1,1,1,2,4,1,1,2,2,2,501,6,2,29,43.1013963312012,2015
"MLI0528",509,20,0,0,0,0,2,1,2,1,1,1,514,4,1,29,43.1013963312012,2015
"MLI0529",509,19,0,0,0,0,0,1,1,3,3,2,506,7,1,29,43.1013963312012,2015
"MLI0530",509,27,0,0,0,0,0,1,3,1,1,1,518,2,2,29,43.1013963312012,2015
"MLI0531",509,49,0,0,0,0,0,1,3,2,1,2,514,2,1,29,43.1013963312012,2015
"MLI0532",509,30,0,0,0,0,0,4,3,1,1,1,504,1,2,29,43.1013963312012,2015
"MLI0533",509,66,0,0,0,0,0,3,2,3,3,3,513,5,1,29,43.1013963312012,2015
"MLI0534",509,25,1,3,3,3,4,1,2,3,2,1,514,7,2,29,43.1013963312012,2015
"MLI0535",509,52,0,0,2,2,4,1,3,2,1,1,501,0,1,29,43.1013963312012,2015
"MLI0536",509,38,0,0,0,0,0,1,3,1,1,1,517,6,2,29,43.1013963312012,2015
"MLI0537",502,40,0,0,0,0,3,1,3,0,1,2,501,2,2,8,0.107083797737243,2015
"MLI0538",502,46,0,0,0,0,1,1,3,1,1,1,501,2,1,8,0.107083797737243,2015
"MLI0539",502,62,1,0,0,0,2,4,3,2,1,3,501,0,2,8,0.107083797737243,2015
"MLI0540",502,60,3,2,2,0,3,4,2,3,3,3,501,0,1,8,0.107083797737243,2015
"MLI0541",502,29,0,0,0,0,0,1,3,2,2,2,501,5,2,8,0.107083797737243,2015
"MLI0542",502,36,0,0,1,0,2,1,3,1,1,1,501,0,1,8,0.107083797737243,2015
"MLI0543",502,61,1,0,0,0,2,2,3,1,1,2,501,0,1,8,0.107083797737243,2015
"MLI0544",502,54,1,0,0,0,1,2,1,1,1,2,501,0,2,8,0.107083797737243,2015
"MLI0545",502,30,0,0,0,0,0,1,3,1,1,1,518,5,2,8,0.107083797737243,2015
"MLI0546",502,64,0,0,0,0,3,5,3,1,1,1,501,3,1,8,0.107083797737243,2015
