"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0780",504,40,0,0,0,0,2,4,3,1,1,1,508,1,2,378,0.0836327634784406,2022
"MLI0781",504,44,3,4,4,0,4,4,3,1,3,3,510,0,1,378,0.0836327634784406,2022
"MLI0782",504,40,0,0,0,0,4,4,3,0,0,1,510,0,2,378,0.0836327634784406,2022
"MLI0783",501,68,0,0,3,1,0,3,3,3,3,3,508,3,1,51,0.0677829536032446,2022
"MLI0784",501,79,2,3,3,0,4,4,3,2,2,3,508,0,1,51,0.0677829536032446,2022
"MLI0785",501,73,0,4,0,0,3,4,3,1,1,1,508,0,1,51,0.0677829536032446,2022
"MLI0786",501,85,0,0,0,0,0,4,3,0,9,1,508,0,1,51,0.0677829536032446,2022
"MLI0787",504,43,0,0,0,0,1,4,3,3,3,3,508,1,1,378,0.0836327634784406,2022
"MLI0788",504,48,1,3,2,1,4,3,3,0,0,0,510,0,2,378,0.0836327634784406,2022
"MLI0789",504,50,0,0,0,0,3,1,1,1,1,1,510,2,2,378,0.0836327634784406,2022
"MLI0790",501,39,0,0,0,4,4,3,3,1,0,0,508,0,2,51,0.0677829536032446,2022
"MLI0791",504,28,0,0,0,0,2,4,3,0,0,0,510,3,1,378,0.0836327634784406,2022
"MLI0792",506,30,4,0,0,0,4,4,3,0,0,0,512,0,1,513,0.00239150816476024,2022
"MLI0793",506,26,3,1,1,1,4,4,3,2,1,0,512,1,1,513,0.00239150816476024,2022
"MLI0794",506,28,3,0,2,3,4,1,0,1,1,1,516,1,2,513,0.00239150816476024,2022
"MLI0795",501,48,4,4,4,1,4,1,3,9,9,9,516,2,2,51,0.0677829536032446,2022
"MLI0796",501,27,0,0,0,0,0,4,3,2,2,3,500,2,2,51,0.0677829536032446,2022
"MLI0797",501,43,0,3,0,0,2,4,3,1,1,1,508,0,2,51,0.0677829536032446,2022
"MLI0798",506,18,4,0,4,4,4,4,0,3,3,3,516,0,2,513,0.00239150816476024,2022
"MLI0799",506,46,3,0,3,3,4,3,3,2,2,2,512,0,1,513,0.00239150816476024,2022
"MLI0800",506,30,3,0,1,1,4,3,3,2,1,0,512,2,2,513,0.00239150816476024,2022
"MLI0801",502,42,0,0,0,0,2,1,3,9,9,9,512,0,1,77,0.238176564560548,2022
"MLI0802",506,60,2,0,4,4,4,4,3,0,0,0,512,8,1,513,0.00239150816476024,2022
"MLI0803",502,41,2,3,3,0,4,4,2,0,1,1,512,0,1,77,0.238176564560548,2022
"MLI0804",502,22,3,2,3,0,2,4,3,9,9,1,500,0,1,77,0.238176564560548,2022
"MLI0805",502,75,1,4,0,0,4,4,3,2,2,2,500,0,1,77,0.238176564560548,2022
"MLI0806",502,46,0,2,2,3,4,9,3,0,9,9,512,0,2,77,0.238176564560548,2022
"MLI0807",502,19,2,3,2,0,1,4,3,9,1,9,512,0,2,77,0.238176564560548,2022
"MLI0808",504,72,0,4,4,3,4,5,3,0,0,0,508,0,1,378,0.0836327634784406,2022
"MLI0809",504,50,1,2,2,2,3,3,3,1,1,2,510,2,1,378,0.0836327634784406,2022
"MLI0810",504,30,2,0,2,4,4,4,3,0,0,1,510,0,2,378,0.0836327634784406,2022
"MLI0811",502,28,0,2,2,0,4,4,3,0,0,1,512,0,2,77,0.238176564560548,2022
"MLI0812",504,55,0,0,0,0,2,4,3,1,1,1,508,0,2,378,0.0836327634784406,2022
"MLI0813",502,18,2,4,1,0,4,4,3,9,9,9,500,0,2,77,0.238176564560548,2022
"MLI0814",503,60,0,4,0,0,3,4,3,9,9,9,510,0,2,80,0.0571139595521401,2022
"MLI0815",503,34,2,4,2,0,4,4,3,1,1,1,510,0,1,80,0.0571139595521401,2022
"MLI0816",503,50,2,0,1,0,2,4,3,1,1,2,9995,0,2,80,0.0571139595521401,2022
"MLI0817",503,20,0,0,0,0,3,4,3,2,2,2,510,0,2,80,0.0571139595521401,2022
"MLI0818",504,43,1,3,2,1,4,4,3,1,1,0,510,0,2,378,0.0836327634784406,2022
"MLI0819",504,50,2,4,0,2,4,5,0,2,2,2,508,0,2,378,0.0836327634784406,2022
"MLI0820",504,65,0,0,0,0,0,4,3,1,1,1,510,1,1,378,0.0836327634784406,2022
"MLI0821",504,67,0,4,0,0,4,4,3,0,0,0,510,2,1,378,0.0836327634784406,2022
"MLI0822",503,55,0,0,1,0,2,3,3,1,1,2,510,0,1,80,0.0571139595521401,2022
"MLI0823",503,40,3,0,2,0,4,4,3,0,0,0,510,0,2,80,0.0571139595521401,2022
"MLI0824",503,40,0,0,0,0,0,4,3,2,2,2,510,1,1,80,0.0571139595521401,2022
"MLI0825",503,35,0,0,0,0,0,3,1,0,0,0,510,2,1,80,0.0571139595521401,2022
"MLI0826",501,35,4,0,4,0,4,4,3,0,3,3,508,2,1,51,0.0677829536032446,2022
"MLI0827",501,21,4,0,0,0,4,4,3,0,0,1,508,0,1,51,0.0677829536032446,2022
"MLI0828",501,18,0,3,0,0,2,4,3,2,9,1,508,0,1,51,0.0677829536032446,2022
"MLI0829",501,20,3,0,0,0,2,4,3,0,0,0,508,2,1,51,0.0677829536032446,2022
"MLI0830",501,31,0,0,3,0,4,4,3,9,1,1,508,0,2,51,0.0677829536032446,2022
"MLI0831",501,35,4,1,4,0,1,3,3,0,0,2,508,0,2,51,0.0677829536032446,2022
"MLI0832",501,25,0,0,0,0,4,1,3,9,9,1,510,0,2,51,0.0677829536032446,2022
"MLI0833",501,20,0,2,2,0,4,1,1,2,2,2,508,2,2,51,0.0677829536032446,2022
"MLI0834",502,80,1,2,2,0,4,3,3,0,1,1,515,0,2,77,0.238176564560548,2022
"MLI0835",502,25,0,0,0,0,2,4,3,0,1,1,515,2,1,77,0.238176564560548,2022
"MLI0836",502,47,0,0,0,0,3,4,3,0,9,3,515,3,1,77,0.238176564560548,2022
"MLI0837",502,62,0,0,0,0,4,4,3,9,9,9,515,2,2,77,0.238176564560548,2022
"MLI0838",504,35,1,1,3,1,2,4,3,0,0,3,512,0,1,378,0.0836327634784406,2022
"MLI0839",504,42,0,4,0,0,4,4,1,1,1,0,500,0,2,378,0.0836327634784406,2022
"MLI0840",504,52,0,0,0,0,4,2,3,0,0,0,500,2,2,378,0.0836327634784406,2022
"MLI0841",504,40,0,0,0,0,0,4,3,1,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0842",502,50,4,2,3,3,4,4,3,1,1,1,515,2,2,77,0.238176564560548,2022
"MLI0843",502,34,0,0,0,0,0,4,3,0,0,1,515,2,1,77,0.238176564560548,2022
"MLI0844",502,65,0,0,0,0,2,4,3,2,2,2,515,0,2,77,0.238176564560548,2022
"MLI0845",504,43,1,2,2,1,2,3,3,1,2,1,515,3,2,378,0.0836327634784406,2022
"MLI0846",502,52,1,0,0,0,1,4,3,3,3,3,506,0,2,77,0.238176564560548,2022
"MLI0847",504,70,0,0,0,2,3,3,1,1,1,1,515,0,1,378,0.0836327634784406,2022
"MLI0848",504,44,0,0,0,2,4,1,3,3,3,3,500,0,1,378,0.0836327634784406,2022
"MLI0849",504,32,0,0,2,1,3,4,3,1,1,1,515,8,1,378,0.0836327634784406,2022
"MLI0850",501,48,1,4,4,0,2,4,3,1,1,3,508,0,1,51,0.0677829536032446,2022
"MLI0851",501,60,0,3,0,0,2,4,3,1,1,3,508,2,1,51,0.0677829536032446,2022
"MLI0852",504,24,0,0,0,2,4,4,3,2,2,2,500,2,1,378,0.0836327634784406,2022
"MLI0853",504,46,0,0,0,2,2,4,3,1,1,1,510,2,2,378,0.0836327634784406,2022
"MLI0854",501,48,0,2,0,0,4,1,3,2,2,3,512,2,1,51,0.0677829536032446,2022
"MLI0855",504,28,4,0,0,0,4,3,3,1,1,1,510,0,2,378,0.0836327634784406,2022
"MLI0856",503,27,2,4,4,0,4,4,3,1,3,1,502,0,1,80,0.0571139595521401,2022
"MLI0857",504,43,1,2,2,2,3,3,3,2,2,2,500,2,1,378,0.0836327634784406,2022
"MLI0858",501,32,0,0,0,0,2,4,3,0,1,9,508,0,1,51,0.0677829536032446,2022
"MLI0859",503,58,2,0,0,0,1,4,3,1,1,1,502,0,2,80,0.0571139595521401,2022
"MLI0860",503,46,1,0,2,0,3,3,3,1,2,2,502,0,2,80,0.0571139595521401,2022
"MLI0861",503,35,2,0,2,0,4,4,3,2,2,2,502,1,2,80,0.0571139595521401,2022
"MLI0862",506,37,0,0,2,1,3,4,3,1,1,1,516,8,1,513,0.00239150816476024,2022
"MLI0863",506,32,0,0,0,0,2,4,2,3,3,3,516,6,1,513,0.00239150816476024,2022
"MLI0864",504,36,0,0,0,2,4,5,3,1,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0865",504,70,0,0,4,0,3,4,3,1,1,1,515,0,1,378,0.0836327634784406,2022
"MLI0866",504,35,0,0,3,4,3,4,3,0,0,1,500,0,1,378,0.0836327634784406,2022
"MLI0867",503,38,3,0,3,0,4,4,3,1,1,0,502,4,2,80,0.0571139595521401,2022
"MLI0868",501,38,3,0,3,0,4,1,3,9,9,9,506,0,2,51,0.0677829536032446,2022
"MLI0869",503,60,2,1,2,0,4,4,3,1,2,2,502,4,1,80,0.0571139595521401,2022
"MLI0870",504,55,0,1,2,2,3,4,3,0,9,3,503,0,2,378,0.0836327634784406,2022
"MLI0871",503,49,2,1,2,0,4,3,1,1,2,2,502,2,1,80,0.0571139595521401,2022
"MLI0872",501,22,0,0,3,1,1,2,3,1,1,2,500,3,2,51,0.0677829536032446,2022
"MLI0873",501,29,0,0,0,0,0,3,1,1,1,1,510,0,2,51,0.0677829536032446,2022
"MLI0874",501,42,0,0,0,0,4,4,2,9,9,9,508,0,2,51,0.0677829536032446,2022
"MLI0875",503,47,3,0,0,0,3,4,3,1,1,1,502,0,1,80,0.0571139595521401,2022
"MLI0876",506,23,4,0,4,4,4,1,3,3,3,3,516,0,2,513,0.00239150816476024,2022
"MLI0877",506,40,0,0,1,1,2,4,1,2,2,1,516,5,1,513,0.00239150816476024,2022
"MLI0878",507,18,3,2,4,4,0,4,9,9,9,9,516,0,1,1055,0.00915710924845935,2022
"MLI0879",507,20,2,0,4,4,4,4,3,0,1,3,516,0,1,1055,0.00915710924845935,2022
"MLI0880",507,34,0,2,0,0,4,3,3,2,3,2,516,0,2,1055,0.00915710924845935,2022
"MLI0881",504,57,3,0,0,0,4,4,3,2,2,3,510,0,1,378,0.0836327634784406,2022
"MLI0882",504,39,0,0,0,2,4,2,2,0,0,3,510,0,2,378,0.0836327634784406,2022
"MLI0883",504,55,0,0,0,0,1,4,1,2,2,2,9998,0,2,378,0.0836327634784406,2022
"MLI0884",504,51,1,0,1,1,2,4,3,1,2,2,500,0,1,378,0.0836327634784406,2022
"MLI0885",507,60,0,0,0,0,2,1,2,9,9,2,516,0,2,1055,0.00915710924845935,2022
"MLI0886",504,42,0,0,0,2,2,4,3,1,2,1,510,2,1,378,0.0836327634784406,2022
"MLI0887",504,55,3,0,0,0,0,5,3,1,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0888",507,62,2,2,1,2,4,3,2,3,3,3,516,0,2,1055,0.00915710924845935,2022
"MLI0889",504,48,1,1,1,2,2,4,3,1,1,2,500,0,2,378,0.0836327634784406,2022
"MLI0890",507,80,1,1,2,2,1,4,2,2,2,2,516,2,1,1055,0.00915710924845935,2022
"MLI0891",507,30,0,0,3,2,4,4,3,0,2,1,516,0,2,1055,0.00915710924845935,2022
"MLI0892",501,30,0,0,0,0,0,4,3,0,1,1,512,6,1,51,0.0677829536032446,2022
"MLI0893",501,40,0,0,0,0,0,4,3,2,2,1,508,0,1,51,0.0677829536032446,2022
"MLI0894",501,50,0,0,1,0,0,3,3,0,0,0,515,0,1,51,0.0677829536032446,2022
"MLI0895",501,25,0,0,0,0,0,4,3,9,9,9,500,2,1,51,0.0677829536032446,2022
"MLI0896",503,45,4,4,4,3,3,4,3,2,2,2,508,0,2,80,0.0571139595521401,2022
"MLI0897",503,53,3,2,3,0,4,4,3,0,1,1,510,0,1,80,0.0571139595521401,2022
"MLI0898",503,56,0,0,1,0,4,4,3,1,1,1,510,0,2,80,0.0571139595521401,2022
"MLI0899",503,32,2,0,2,0,4,4,3,2,2,2,510,2,2,80,0.0571139595521401,2022
"MLI0900",507,19,0,1,3,4,0,4,3,2,1,3,516,0,1,1055,0.00915710924845935,2022
"MLI0901",501,38,0,0,0,2,3,4,3,2,2,1,515,2,2,51,0.0677829536032446,2022
"MLI0902",501,35,0,0,0,0,3,4,3,9,9,1,500,0,2,51,0.0677829536032446,2022
"MLI0903",501,28,3,3,4,4,3,4,3,0,0,2,500,2,2,51,0.0677829536032446,2022
"MLI0904",503,30,0,2,1,0,3,4,3,0,1,2,510,0,1,80,0.0571139595521401,2022
"MLI0905",503,40,0,0,0,0,1,4,3,1,1,1,508,0,1,80,0.0571139595521401,2022
"MLI0906",503,50,0,0,0,0,2,4,3,0,0,2,510,2,1,80,0.0571139595521401,2022
"MLI0907",503,22,4,3,4,2,4,4,3,0,0,0,510,0,2,80,0.0571139595521401,2022
"MLI0908",501,29,2,4,3,0,4,4,3,0,1,3,512,0,2,51,0.0677829536032446,2022
"MLI0909",504,30,3,0,3,0,4,3,3,0,0,0,500,0,2,378,0.0836327634784406,2022
"MLI0910",504,35,0,1,1,2,2,2,3,0,0,1,500,0,1,378,0.0836327634784406,2022
"MLI0911",504,51,3,2,0,0,4,4,9,2,2,3,500,0,1,378,0.0836327634784406,2022
"MLI0912",504,50,0,0,0,0,2,4,3,1,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0913",504,56,0,0,0,0,4,4,3,0,0,1,500,0,1,378,0.0836327634784406,2022
"MLI0914",504,46,0,0,0,0,2,4,3,1,1,1,500,0,1,378,0.0836327634784406,2022
"MLI0915",504,50,3,3,2,2,2,1,2,0,0,0,500,2,2,378,0.0836327634784406,2022
"MLI0916",504,30,0,2,3,0,4,1,3,1,1,1,500,2,2,378,0.0836327634784406,2022
"MLI0917",506,30,2,1,2,3,3,4,3,1,1,3,516,4,1,513,0.00239150816476024,2022
"MLI0918",506,42,4,1,4,1,4,4,3,2,1,0,516,0,2,513,0.00239150816476024,2022
"MLI0919",506,21,4,3,4,0,4,1,0,0,3,3,516,0,1,513,0.00239150816476024,2022
"MLI0920",507,41,0,4,0,2,3,4,3,1,1,1,516,5,1,1055,0.00915710924845935,2022
"MLI0921",507,19,0,0,0,3,1,3,3,3,3,3,516,5,1,1055,0.00915710924845935,2022
"MLI0922",507,44,2,4,2,2,0,1,1,3,3,3,516,2,1,1055,0.00915710924845935,2022
"MLI0923",507,48,3,2,4,2,4,2,3,2,2,2,501,0,2,1055,0.00915710924845935,2022
"MLI0924",506,30,3,1,4,4,4,1,3,2,2,2,516,1,2,513,0.00239150816476024,2022
"MLI0925",506,56,3,1,1,1,4,4,3,2,1,0,516,1,1,513,0.00239150816476024,2022
"MLI0926",507,60,3,3,2,3,3,3,3,1,1,1,517,0,2,1055,0.00915710924845935,2022
"MLI0927",507,34,3,2,4,4,2,4,3,1,1,0,517,0,2,1055,0.00915710924845935,2022
"MLI0928",506,36,3,0,3,4,3,4,3,2,2,2,516,2,1,513,0.00239150816476024,2022
"MLI0929",507,60,3,2,2,2,2,1,3,0,1,1,517,0,2,1055,0.00915710924845935,2022
"MLI0930",504,22,3,0,0,0,4,4,3,0,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0931",504,54,1,0,2,2,3,3,3,0,1,2,500,2,1,378,0.0836327634784406,2022
"MLI0932",504,65,0,0,0,0,4,4,3,1,3,3,500,2,1,378,0.0836327634784406,2022
"MLI0933",504,40,0,0,0,0,0,4,3,1,1,1,500,0,2,378,0.0836327634784406,2022
"MLI0934",504,45,2,1,2,2,2,3,2,2,3,1,500,0,2,378,0.0836327634784406,2022
"MLI0935",504,55,0,0,0,0,4,4,3,0,0,1,515,0,1,378,0.0836327634784406,2022
"MLI0936",504,26,3,4,3,2,4,4,9,2,2,2,500,0,2,378,0.0836327634784406,2022
"MLI0937",507,23,3,2,2,2,2,2,3,1,1,0,517,0,1,1055,0.00915710924845935,2022
"MLI0938",504,65,0,0,0,0,0,4,3,3,3,3,500,2,1,378,0.0836327634784406,2022
"MLI0939",503,62,2,3,0,0,4,5,3,0,1,0,510,2,1,80,0.0571139595521401,2022
"MLI0940",503,23,0,0,0,0,1,4,3,1,1,1,510,0,2,80,0.0571139595521401,2022
"MLI0941",503,45,0,0,0,0,0,4,3,2,2,2,510,0,2,80,0.0571139595521401,2022
"MLI0942",503,41,1,0,1,0,3,4,3,1,1,2,510,0,2,80,0.0571139595521401,2022
"MLI0943",503,60,2,2,2,0,4,3,3,0,1,3,510,0,1,80,0.0571139595521401,2022
"MLI0944",503,62,0,1,0,0,2,2,3,0,1,2,510,0,1,80,0.0571139595521401,2022
"MLI0945",503,55,0,4,0,0,0,4,3,0,3,3,510,0,1,80,0.0571139595521401,2022
"MLI0946",503,45,3,0,2,0,4,4,3,1,1,1,510,2,2,80,0.0571139595521401,2022
"MLI0947",502,53,1,0,2,0,3,4,3,3,3,0,515,0,1,77,0.238176564560548,2022
"MLI0948",502,60,3,2,0,0,4,4,3,0,0,1,515,0,1,77,0.238176564560548,2022
"MLI0949",502,60,0,2,1,0,2,4,3,9,1,2,515,0,1,77,0.238176564560548,2022
"MLI0950",502,46,4,0,0,0,3,4,3,1,1,1,515,2,1,77,0.238176564560548,2022
"MLI0951",502,20,0,0,0,0,0,4,3,2,2,2,515,0,2,77,0.238176564560548,2022
"MLI0952",502,42,4,0,0,0,4,4,3,1,1,1,515,2,2,77,0.238176564560548,2022
"MLI0953",502,35,0,0,2,0,1,4,3,0,9,3,515,0,2,77,0.238176564560548,2022
"MLI0954",502,20,1,2,2,1,4,3,3,9,9,9,515,0,2,77,0.238176564560548,2022
"MLI0955",504,60,0,2,2,2,2,3,2,0,1,2,500,2,1,378,0.0836327634784406,2022
"MLI0956",504,66,0,0,4,0,4,4,3,2,2,3,500,0,1,378,0.0836327634784406,2022
"MLI0957",504,59,0,0,0,2,0,3,3,0,1,1,500,2,2,378,0.0836327634784406,2022
"MLI0958",504,57,0,0,2,0,2,4,3,1,1,1,500,2,2,378,0.0836327634784406,2022
"MLI0959",504,48,0,0,0,2,2,4,3,0,1,2,500,0,2,378,0.0836327634784406,2022
"MLI0960",504,69,4,0,4,3,4,5,3,1,2,2,500,2,2,378,0.0836327634784406,2022
"MLI0961",504,61,0,0,0,0,1,4,3,1,3,1,500,2,1,378,0.0836327634784406,2022
"MLI0962",507,36,0,0,2,2,3,3,3,9,9,2,516,0,2,1055,0.00915710924845935,2022
"MLI0963",504,63,0,0,0,0,0,1,3,1,1,1,500,2,1,378,0.0836327634784406,2022
"MLI0964",507,31,0,0,0,3,3,2,3,1,1,2,517,5,2,1055,0.00915710924845935,2022
"MLI0965",507,24,0,0,0,0,0,4,1,1,1,1,517,5,1,1055,0.00915710924845935,2022
"MLI0966",503,72,4,2,2,0,4,1,3,0,0,0,510,2,1,80,0.0571139595521401,2022
"MLI0967",503,23,0,2,2,0,3,4,3,1,1,1,510,2,2,80,0.0571139595521401,2022
"MLI0968",503,62,0,0,0,0,2,4,3,2,2,2,510,3,2,80,0.0571139595521401,2022
"MLI0969",503,48,2,1,1,0,3,4,3,1,1,1,510,0,1,80,0.0571139595521401,2022
"MLI0970",503,45,0,0,2,0,2,4,2,0,2,3,510,2,1,80,0.0571139595521401,2022
"MLI0971",506,21,4,3,0,0,4,4,3,2,2,2,516,1,2,513,0.00239150816476024,2022
"MLI0972",507,27,0,0,0,0,0,4,3,2,3,3,516,4,1,1055,0.00915710924845935,2022
"MLI0973",507,26,0,0,0,0,0,3,3,1,2,1,516,0,1,1055,0.00915710924845935,2022
"MLI0974",506,40,4,0,4,4,4,1,0,3,3,3,516,2,2,513,0.00239150816476024,2022
"MLI0975",506,25,4,1,2,1,4,4,3,2,1,0,516,1,1,513,0.00239150816476024,2022
"MLI0976",503,20,3,4,3,4,4,4,3,1,1,1,510,7,2,80,0.0571139595521401,2022
"MLI0977",503,35,0,0,0,0,3,2,3,1,1,1,510,2,1,80,0.0571139595521401,2022
"MLI0978",503,25,0,0,0,0,1,3,3,1,1,2,510,8,2,80,0.0571139595521401,2022
"MLI0979",507,60,0,0,0,0,0,1,3,1,1,1,516,3,2,1055,0.00915710924845935,2022
"MLI0980",506,59,4,0,4,4,4,4,3,3,3,3,516,8,1,513,0.00239150816476024,2022
"MLI0981",506,22,4,1,1,1,4,4,3,2,1,2,516,1,2,513,0.00239150816476024,2022
"MLI0982",507,22,0,0,0,0,3,3,3,0,1,1,516,4,2,1055,0.00915710924845935,2022
"MLI0983",507,32,0,0,0,0,1,4,3,0,0,0,512,2,1,1055,0.00915710924845935,2022
"MLI0984",506,30,4,1,1,1,9,4,3,2,1,0,516,1,1,513,0.00239150816476024,2022
"MLI0985",502,65,4,0,2,0,4,4,3,0,0,1,500,0,1,77,0.238176564560548,2022
"MLI0986",502,63,0,2,0,2,3,4,3,0,0,3,500,2,1,77,0.238176564560548,2022
"MLI0987",502,30,2,2,3,0,1,4,3,2,1,1,500,0,2,77,0.238176564560548,2022
"MLI0988",502,65,3,0,0,0,4,4,3,3,3,3,500,0,1,77,0.238176564560548,2022
"MLI0989",502,27,0,2,3,0,1,4,3,9,1,1,500,0,1,77,0.238176564560548,2022
"MLI0990",502,21,4,0,2,2,4,4,3,0,2,0,500,0,2,77,0.238176564560548,2022
"MLI0991",502,30,0,0,0,0,0,4,3,0,0,2,500,2,2,77,0.238176564560548,2022
"MLI0992",502,30,2,0,0,0,3,4,3,2,2,1,506,0,2,77,0.238176564560548,2022
"MLI0993",504,30,2,3,2,2,4,4,3,1,1,2,509,2,1,378,0.0836327634784406,2022
"MLI0994",503,32,0,3,0,0,3,4,3,1,1,1,500,4,2,80,0.0571139595521401,2022
"MLI0995",503,30,2,0,4,0,4,4,3,1,1,2,510,5,1,80,0.0571139595521401,2022
"MLI0996",501,42,0,0,0,0,4,4,3,9,9,9,515,3,2,51,0.0677829536032446,2022
"MLI0997",501,36,2,3,4,4,4,3,3,1,1,2,515,0,2,51,0.0677829536032446,2022
"MLI0998",503,45,1,2,0,0,4,4,3,3,3,9,510,1,2,80,0.0571139595521401,2022
"MLI0999",503,35,0,0,1,0,3,4,1,1,1,2,510,0,2,80,0.0571139595521401,2022
"MLI1000",501,24,2,0,1,3,3,4,3,9,9,3,515,2,2,51,0.0677829536032446,2022
"MLI1001",501,78,0,0,0,0,3,3,3,9,3,3,515,0,1,51,0.0677829536032446,2022
"MLI1002",503,33,4,2,0,0,4,5,3,0,0,0,508,5,2,80,0.0571139595521401,2022
"MLI1003",503,34,2,0,1,0,3,5,3,1,1,2,510,0,1,80,0.0571139595521401,2022
"MLI1004",503,31,3,4,0,0,0,4,3,0,1,2,510,2,1,80,0.0571139595521401,2022
"MLI1005",503,45,2,1,1,2,3,1,2,3,2,3,510,2,1,80,0.0571139595521401,2022
"MLI1006",501,52,0,0,0,0,3,4,3,1,1,2,515,0,2,51,0.0677829536032446,2022
"MLI1007",501,36,4,0,4,4,4,4,3,2,2,3,515,0,1,51,0.0677829536032446,2022
"MLI1008",501,35,1,0,0,2,4,1,3,0,0,3,515,0,1,51,0.0677829536032446,2022
"MLI1009",501,74,0,0,0,0,0,4,3,0,3,3,515,1,1,51,0.0677829536032446,2022
"MLI1010",503,62,2,0,0,0,3,4,3,2,2,3,500,0,2,80,0.0571139595521401,2022
"MLI1011",503,60,2,0,0,0,0,4,3,0,1,0,515,0,1,80,0.0571139595521401,2022
"MLI1012",503,37,1,1,0,0,4,4,3,2,2,3,510,0,2,80,0.0571139595521401,2022
"MLI1013",503,48,1,1,2,0,3,4,3,1,2,2,508,0,2,80,0.0571139595521401,2022
"MLI1014",506,67,3,0,3,0,4,4,3,1,1,1,516,6,1,513,0.00239150816476024,2022
"MLI1015",506,22,3,1,2,1,4,4,3,2,1,1,516,2,2,513,0.00239150816476024,2022
"MLI1016",506,18,4,0,4,4,4,4,3,3,3,3,516,2,2,513,0.00239150816476024,2022
"MLI1017",503,57,2,0,0,0,3,3,3,1,1,2,510,2,1,80,0.0571139595521401,2022
"MLI1018",503,60,3,4,3,4,4,4,3,0,1,0,510,2,2,80,0.0571139595521401,2022
"MLI1019",503,32,0,0,0,0,2,4,1,2,1,2,500,8,1,80,0.0571139595521401,2022
"MLI1020",506,45,3,1,1,1,3,4,3,3,2,2,516,4,1,513,0.00239150816476024,2022
"MLI1021",503,65,0,1,4,0,2,4,3,1,1,2,500,0,1,80,0.0571139595521401,2022
"MLI1022",506,22,4,0,4,4,4,1,3,3,3,3,516,4,1,513,0.00239150816476024,2022
"MLI1023",504,40,0,0,0,0,0,4,3,0,0,1,500,2,1,378,0.0836327634784406,2022
"MLI1024",507,60,2,2,2,4,4,3,3,1,1,1,516,1,1,1055,0.00915710924845935,2022
"MLI1025",507,45,2,3,0,2,3,4,1,3,3,3,516,0,2,1055,0.00915710924845935,2022
"MLI1026",507,22,3,0,0,2,2,3,3,0,1,1,516,0,1,1055,0.00915710924845935,2022
"MLI1027",501,37,0,0,0,2,4,3,0,2,3,9,515,0,2,51,0.0677829536032446,2022
"MLI1028",503,67,0,4,0,0,0,4,3,2,1,3,500,0,1,80,0.0571139595521401,2022
"MLI1029",501,38,0,0,0,2,3,4,3,9,9,3,515,3,1,51,0.0677829536032446,2022
"MLI1030",501,45,0,0,0,0,2,1,2,9,9,9,515,0,2,51,0.0677829536032446,2022
"MLI1031",501,32,4,0,2,0,4,1,1,1,1,1,515,2,2,51,0.0677829536032446,2022
"MLI1032",503,43,0,3,3,0,4,4,3,1,1,1,500,0,1,80,0.0571139595521401,2022
"MLI1033",503,37,0,2,2,0,3,4,0,2,2,2,500,0,2,80,0.0571139595521401,2022
"MLI1034",507,23,3,0,4,4,4,4,3,2,3,2,516,1,1,1055,0.00915710924845935,2022
"MLI1035",503,20,0,0,2,0,2,3,3,0,1,2,500,0,1,80,0.0571139595521401,2022
"MLI1036",507,53,2,2,1,0,4,4,2,1,2,9,516,1,1,1055,0.00915710924845935,2022
"MLI1037",503,41,1,0,0,0,0,4,3,2,2,3,500,0,2,80,0.0571139595521401,2022
"MLI1038",503,35,4,4,3,0,4,4,3,0,0,0,500,0,2,80,0.0571139595521401,2022
"MLI1039",501,76,3,0,0,1,3,4,3,9,2,3,515,0,1,51,0.0677829536032446,2022
"MLI1040",501,48,3,0,3,3,3,4,3,0,0,0,515,0,1,51,0.0677829536032446,2022
"MLI1041",501,43,3,3,3,4,0,4,3,0,0,3,515,0,1,51,0.0677829536032446,2022
"MLI1042",503,65,3,2,4,0,4,4,3,2,2,2,500,0,1,80,0.0571139595521401,2022
"MLI1043",501,48,4,2,2,3,4,1,2,9,2,2,515,2,2,51,0.0677829536032446,2022
"MLI1044",503,41,1,2,1,0,3,3,3,1,1,2,500,0,2,80,0.0571139595521401,2022
"MLI1045",504,59,0,0,0,0,1,4,3,1,1,1,500,0,1,378,0.0836327634784406,2022
"MLI1046",507,25,2,0,3,4,3,3,2,1,1,1,516,0,2,1055,0.00915710924845935,2022
"MLI1047",507,25,3,2,3,4,4,4,2,1,1,1,516,3,2,1055,0.00915710924845935,2022
"MLI1048",507,18,2,3,2,0,0,4,2,3,3,3,516,2,2,1055,0.00915710924845935,2022
"MLI1049",506,45,4,1,1,1,4,4,3,2,1,1,517,4,1,513,0.00239150816476024,2022
"MLI1050",506,24,3,2,3,1,3,4,3,2,2,2,503,6,2,513,0.00239150816476024,2022
"MLI1051",506,30,4,4,4,4,4,1,3,0,0,0,517,0,2,513,0.00239150816476024,2022
